record_id,date,hr,Cum_sum_registered,Cum_sum_cusual
4331,2011-07-04,8,428178,112106
4332,2011-07-04,9,428274,112248
4333,2011-07-04,10,428388,112414
4334,2011-07-04,11,428560,112591
4335,2011-07-04,12,428770,112828
4336,2011-07-04,13,428951,113070
4337,2011-07-04,14,429124,113305
4338,2011-07-04,15,429308,113529
4339,2011-07-04,16,429524,113765
4340,2011-07-04,17,429720,114005
4341,2011-07-04,18,429916,114227
4342,2011-07-04,19,430121,114397
4343,2011-07-04,20,430312,114592
4344,2011-07-04,21,430574,114787
4345,2011-07-04,22,430785,114902
4346,2011-07-04,23,430879,114946
4347,2011-07-05,0,430915,114965
4348,2011-07-05,1,430939,114980
4349,2011-07-05,2,430944,114988
4350,2011-07-05,3,430951,114989
4351,2011-07-05,4,430955,114990
4352,2011-07-05,5,430974,114991
4353,2011-07-05,6,431065,114994
4354,2011-07-05,7,431313,115016
4355,2011-07-05,8,431704,115057
4356,2011-07-05,9,431881,115107
4357,2011-07-05,10,431965,115162
4358,2011-07-05,11,432062,115237
4359,2011-07-05,12,432192,115308
4360,2011-07-05,13,432328,115375
4361,2011-07-05,14,432440,115441
4362,2011-07-05,15,432551,115492
4363,2011-07-05,16,432753,115571
4364,2011-07-05,17,433219,115650
4365,2011-07-05,18,433645,115720
4366,2011-07-05,19,433942,115791
4367,2011-07-05,20,434167,115850
4368,2011-07-05,21,434335,115927
4369,2011-07-05,22,434459,115958
4370,2011-07-05,23,434513,115977
4371,2011-07-06,0,434539,115988
4372,2011-07-06,1,434550,115992
4373,2011-07-06,2,434554,115993
4374,2011-07-06,3,434560,115993
4375,2011-07-06,4,434566,115993
4376,2011-07-06,5,434596,115998
4377,2011-07-06,6,434708,116007
4378,2011-07-06,7,434996,116031
4379,2011-07-06,8,435393,116062
4380,2011-07-06,9,435551,116093
4381,2011-07-06,10,435581,116106
4382,2011-07-06,11,435684,116130
4383,2011-07-06,12,435798,116168
4384,2011-07-06,13,435905,116201
4385,2011-07-06,14,436018,116251
4386,2011-07-06,15,436148,116306
4387,2011-07-06,16,436366,116363
4388,2011-07-06,17,436883,116442
4389,2011-07-06,18,437369,116519
4390,2011-07-06,19,437692,116590
4391,2011-07-06,20,437949,116645
4392,2011-07-06,21,438124,116711
4393,2011-07-06,22,438280,116741
4394,2011-07-06,23,438358,116761
4395,2011-07-07,0,438387,116767
4396,2011-07-07,1,438401,116769
4397,2011-07-07,2,438408,116770
4398,2011-07-07,3,438410,116772
4399,2011-07-07,4,438414,116772
4400,2011-07-07,5,438444,116774
4401,2011-07-07,6,438551,116785
4402,2011-07-07,7,438830,116798
4403,2011-07-07,8,439245,116826
4404,2011-07-07,9,439399,116851
4405,2011-07-07,10,439471,116880
4406,2011-07-07,11,439583,116910
4407,2011-07-07,12,439722,116942
4408,2011-07-07,13,439829,116990
4409,2011-07-07,14,439950,117029
4410,2011-07-07,15,440069,117076
4411,2011-07-07,16,440287,117123
4412,2011-07-07,17,440776,117203
4413,2011-07-07,18,441268,117273
4414,2011-07-07,19,441554,117352
4415,2011-07-07,20,441778,117413
4416,2011-07-07,21,441948,117452
4417,2011-07-07,22,442098,117484
4418,2011-07-07,23,442196,117515
4419,2011-07-08,0,442237,117521
4420,2011-07-08,1,442262,117530
4421,2011-07-08,2,442274,117540
4422,2011-07-08,3,442278,117542
4423,2011-07-08,4,442282,117549
4424,2011-07-08,5,442306,117552
4425,2011-07-08,6,442397,117563
4426,2011-07-08,7,442699,117593
4427,2011-07-08,8,443120,117629
4428,2011-07-08,9,443331,117659
4429,2011-07-08,10,443439,117689
4430,2011-07-08,11,443543,117750
4431,2011-07-08,12,443707,117799
4432,2011-07-08,13,443882,117853
4433,2011-07-08,14,444045,117906
4434,2011-07-08,15,444147,117945
4435,2011-07-08,16,444252,117972
4436,2011-07-08,17,444413,117978
4437,2011-07-08,18,444694,118013
4438,2011-07-08,19,444919,118058
4439,2011-07-08,20,445139,118088
4440,2011-07-08,21,445297,118134
4441,2011-07-08,22,445433,118167
4442,2011-07-08,23,445544,118207
4443,2011-07-09,0,445634,118238
4444,2011-07-09,1,445682,118243
4445,2011-07-09,2,445725,118255
4446,2011-07-09,3,445748,118262
4447,2011-07-09,4,445752,118264
4448,2011-07-09,5,445763,118268
4449,2011-07-09,6,445790,118279
4450,2011-07-09,7,445840,118300
4451,2011-07-09,8,445954,118368
4452,2011-07-09,9,446124,118445
4453,2011-07-09,10,446301,118532
4454,2011-07-09,11,446490,118633
4455,2011-07-09,12,446711,118778
4456,2011-07-09,13,446960,118945
4457,2011-07-09,14,447175,119103
4458,2011-07-09,15,447395,119285
4459,2011-07-09,16,447640,119456
4460,2011-07-09,17,447881,119616
4461,2011-07-09,18,448127,119748
4462,2011-07-09,19,448305,119876
4463,2011-07-09,20,448490,120005
4464,2011-07-09,21,448645,120088
4465,2011-07-09,22,448799,120148
4466,2011-07-09,23,448892,120195
4467,2011-07-10,0,449004,120237
4468,2011-07-10,1,449098,120256
4469,2011-07-10,2,449166,120284
4470,2011-07-10,3,449185,120290
4471,2011-07-10,4,449190,120290
4472,2011-07-10,5,449200,120297
4473,2011-07-10,6,449217,120305
4474,2011-07-10,7,449255,120332
4475,2011-07-10,8,449320,120359
4476,2011-07-10,9,449427,120421
4477,2011-07-10,10,449600,120516
4478,2011-07-10,11,449777,120626
4479,2011-07-10,12,450021,120759
4480,2011-07-10,13,450249,120898
4481,2011-07-10,14,450476,121020
4482,2011-07-10,15,450695,121162
4483,2011-07-10,16,450939,121290
4484,2011-07-10,17,451156,121436
4485,2011-07-10,18,451378,121577
4486,2011-07-10,19,451561,121697
4487,2011-07-10,20,451728,121798
4488,2011-07-10,21,451890,121863
4489,2011-07-10,22,451977,121919
4490,2011-07-10,23,452030,121938
4491,2011-07-11,0,452055,121948
4492,2011-07-11,1,452060,121953
4493,2011-07-11,2,452064,121961
4494,2011-07-11,3,452072,121963
4495,2011-07-11,4,452076,121963
4496,2011-07-11,5,452097,121968
4497,2011-07-11,6,452199,121987
4498,2011-07-11,7,452488,122015
4499,2011-07-11,8,452873,122050
4500,2011-07-11,9,453040,122091
4501,2011-07-11,10,453113,122135
4502,2011-07-11,11,453202,122174
4503,2011-07-11,12,453310,122214
4504,2011-07-11,13,453429,122236
4505,2011-07-11,14,453523,122276
4506,2011-07-11,15,453631,122314
4507,2011-07-11,16,453813,122371
4508,2011-07-11,17,454268,122430
4509,2011-07-11,18,454683,122487
4510,2011-07-11,19,454976,122567
4511,2011-07-11,20,455170,122609
4512,2011-07-11,21,455279,122630
4513,2011-07-11,22,455349,122650
4514,2011-07-11,23,455393,122661
4515,2011-07-12,0,455412,122664
4516,2011-07-12,1,455420,122670
4517,2011-07-12,2,455427,122672
4518,2011-07-12,3,455433,122674
4519,2011-07-12,4,455439,122674
4520,2011-07-12,5,455460,122678
4521,2011-07-12,6,455562,122691
4522,2011-07-12,7,455863,122720
4523,2011-07-12,8,456245,122755
4524,2011-07-12,9,456394,122782
4525,2011-07-12,10,456479,122820
4526,2011-07-12,11,456565,122859
4527,2011-07-12,12,456690,122897
4528,2011-07-12,13,456794,122929
4529,2011-07-12,14,456885,122962
4530,2011-07-12,15,456996,122999
4531,2011-07-12,16,457173,123024
4532,2011-07-12,17,457553,123072
4533,2011-07-12,18,458025,123111
4534,2011-07-12,19,458320,123153
4535,2011-07-12,20,458571,123210
4536,2011-07-12,21,458780,123259
4537,2011-07-12,22,458930,123303
4538,2011-07-12,23,458989,123323
4539,2011-07-13,0,459026,123332
4540,2011-07-13,1,459037,123333
4541,2011-07-13,2,459040,123335
4542,2011-07-13,3,459044,123335
4543,2011-07-13,4,459049,123335
4544,2011-07-13,5,459071,123339
4545,2011-07-13,6,459174,123357
4546,2011-07-13,7,459455,123389
4547,2011-07-13,8,459873,123420
4548,2011-07-13,9,460036,123443
4549,2011-07-13,10,460116,123476
4550,2011-07-13,11,460226,123531
4551,2011-07-13,12,460360,123571
4552,2011-07-13,13,460479,123610
4553,2011-07-13,14,460568,123637
4554,2011-07-13,15,460601,123650
4555,2011-07-13,16,460719,123673
4556,2011-07-13,17,461137,123743
4557,2011-07-13,18,461549,123794
4558,2011-07-13,19,461889,123873
4559,2011-07-13,20,462170,123934
4560,2011-07-13,21,462364,123990
4561,2011-07-13,22,462500,124038
4562,2011-07-13,23,462583,124071
4563,2011-07-14,0,462615,124085
4564,2011-07-14,1,462636,124089
4565,2011-07-14,2,462643,124092
4566,2011-07-14,3,462648,124093
4567,2011-07-14,4,462654,124093
4568,2011-07-14,5,462676,124099
4569,2011-07-14,6,462792,124113
4570,2011-07-14,7,463103,124136
4571,2011-07-14,8,463536,124189
4572,2011-07-14,9,463731,124218
4573,2011-07-14,10,463826,124250
4574,2011-07-14,11,463936,124288
4575,2011-07-14,12,464108,124339
4576,2011-07-14,13,464246,124378
4577,2011-07-14,14,464375,124427
4578,2011-07-14,15,464513,124469
4579,2011-07-14,16,464744,124512
4580,2011-07-14,17,465261,124590
4581,2011-07-14,18,465745,124684
4582,2011-07-14,19,466078,124751
4583,2011-07-14,20,466345,124832
4584,2011-07-14,21,466548,124890
4585,2011-07-14,22,466682,124932
4586,2011-07-14,23,466779,124959
4587,2011-07-15,0,466836,124982
4588,2011-07-15,1,466849,124989
4589,2011-07-15,2,466871,125005
4590,2011-07-15,3,466877,125006
4591,2011-07-15,4,466885,125008
4592,2011-07-15,5,466901,125015
4593,2011-07-15,6,467009,125027
4594,2011-07-15,7,467266,125044
4595,2011-07-15,8,467780,125094
4596,2011-07-15,9,467956,125125
4597,2011-07-15,10,468063,125184
4598,2011-07-15,11,468200,125257
4599,2011-07-15,12,468377,125318
4600,2011-07-15,13,468539,125403
4601,2011-07-15,14,468699,125508
4602,2011-07-15,15,468862,125582
4603,2011-07-15,16,469127,125678
4604,2011-07-15,17,469610,125782
4605,2011-07-15,18,470004,125884
4606,2011-07-15,19,470284,125998
4607,2011-07-15,20,470535,126090
4608,2011-07-15,21,470721,126165
4609,2011-07-15,22,470873,126236
4610,2011-07-15,23,470999,126277
4611,2011-07-16,0,471067,126319
4612,2011-07-16,1,471118,126343
4613,2011-07-16,2,471166,126353
4614,2011-07-16,3,471186,126359
4615,2011-07-16,4,471193,126368
4616,2011-07-16,5,471199,126372
4617,2011-07-16,6,471220,126388
4618,2011-07-16,7,471258,126402
4619,2011-07-16,8,471348,126439
4620,2011-07-16,9,471498,126511
4621,2011-07-16,10,471706,126625
4622,2011-07-16,11,471931,126796
4623,2011-07-16,12,472207,126983
4624,2011-07-16,13,472483,127204
4625,2011-07-16,14,472715,127405
4626,2011-07-16,15,472938,127610
4627,2011-07-16,16,473180,127793
4628,2011-07-16,17,473421,128027
4629,2011-07-16,18,473664,128212
4630,2011-07-16,19,473906,128376
4631,2011-07-16,20,474094,128484
4632,2011-07-16,21,474261,128569
4633,2011-07-16,22,474397,128634
4634,2011-07-16,23,474504,128695
4635,2011-07-17,0,474595,128729
4636,2011-07-17,1,474681,128745
4637,2011-07-17,2,474747,128773
4638,2011-07-17,3,474773,128794
4639,2011-07-17,4,474779,128798
4640,2011-07-17,5,474787,128802
4641,2011-07-17,6,474798,128812
4642,2011-07-17,7,474828,128832
4643,2011-07-17,8,474901,128877
4644,2011-07-17,9,475011,128951
4645,2011-07-17,10,475188,129078
4646,2011-07-17,11,475432,129225
4647,2011-07-17,12,475675,129402
4648,2011-07-17,13,475947,129602
4649,2011-07-17,14,476209,129770
4650,2011-07-17,15,476404,129899
4651,2011-07-17,16,476592,130028
4652,2011-07-17,17,476828,130161
4653,2011-07-17,18,477071,130308
4654,2011-07-17,19,477305,130453
4655,2011-07-17,20,477482,130538
4656,2011-07-17,21,477630,130597
4657,2011-07-17,22,477746,130662
4658,2011-07-17,23,477800,130701
4659,2011-07-18,0,477830,130722
4660,2011-07-18,1,477838,130739
4661,2011-07-18,2,477846,130741
4662,2011-07-18,3,477850,130744
4663,2011-07-18,4,477853,130745
4664,2011-07-18,5,477868,130747
4665,2011-07-18,6,477963,130757
4666,2011-07-18,7,478218,130779
4667,2011-07-18,8,478547,130797
4668,2011-07-18,9,478717,130830
4669,2011-07-18,10,478795,130882
4670,2011-07-18,11,478894,130924
4671,2011-07-18,12,479020,130963
4672,2011-07-18,13,479145,130990
4673,2011-07-18,14,479251,131022
4674,2011-07-18,15,479362,131075
4675,2011-07-18,16,479582,131120
4676,2011-07-18,17,480055,131192
4677,2011-07-18,18,480533,131272
4678,2011-07-18,19,480868,131335
4679,2011-07-18,20,481100,131426
4680,2011-07-18,21,481254,131474
4681,2011-07-18,22,481358,131510
4682,2011-07-18,23,481417,131542
4683,2011-07-19,0,481443,131567
4684,2011-07-19,1,481449,131574
4685,2011-07-19,2,481453,131583
4686,2011-07-19,3,481454,131585
4687,2011-07-19,4,481458,131586
4688,2011-07-19,5,481477,131586
4689,2011-07-19,6,481603,131594
4690,2011-07-19,7,481890,131622
4691,2011-07-19,8,482271,131653
4692,2011-07-19,9,482448,131675
4693,2011-07-19,10,482560,131704
4694,2011-07-19,11,482658,131733
4695,2011-07-19,12,482785,131759
4696,2011-07-19,13,482924,131792
4697,2011-07-19,14,483035,131833
4698,2011-07-19,15,483145,131881
4699,2011-07-19,16,483361,131942
4700,2011-07-19,17,483806,132010
4701,2011-07-19,18,484256,132090
4702,2011-07-19,19,484590,132144
4703,2011-07-19,20,484819,132192
4704,2011-07-19,21,485013,132239
4705,2011-07-19,22,485133,132275
4706,2011-07-19,23,485206,132294
4707,2011-07-20,0,485235,132305
4708,2011-07-20,1,485242,132309
4709,2011-07-20,2,485249,132311
4710,2011-07-20,3,485253,132313
4711,2011-07-20,4,485257,132313
4712,2011-07-20,5,485276,132317
4713,2011-07-20,6,485387,132322
4714,2011-07-20,7,485663,132349
4715,2011-07-20,8,486067,132383
4716,2011-07-20,9,486248,132411
4717,2011-07-20,10,486324,132445
4718,2011-07-20,11,486440,132471
4719,2011-07-20,12,486561,132499
4720,2011-07-20,13,486658,132522
4721,2011-07-20,14,486741,132566
4722,2011-07-20,15,486843,132602
4723,2011-07-20,16,487047,132632
4724,2011-07-20,17,487452,132682
4725,2011-07-20,18,487881,132750
4726,2011-07-20,19,488204,132809
4727,2011-07-20,20,488468,132854
4728,2011-07-20,21,488677,132887
4729,2011-07-20,22,488821,132912
4730,2011-07-20,23,488894,132938
4731,2011-07-21,0,488923,132951
4732,2011-07-21,1,488939,132956
4733,2011-07-21,2,488943,132958
4734,2011-07-21,3,488948,132959
4735,2011-07-21,4,488952,132959
4736,2011-07-21,5,488968,132961
4737,2011-07-21,6,489079,132967
4738,2011-07-21,7,489330,132990
4739,2011-07-21,8,489688,133013
4740,2011-07-21,9,489854,133047
4741,2011-07-21,10,489901,133078
4742,2011-07-21,11,489980,133105
4743,2011-07-21,12,490086,133134
4744,2011-07-21,13,490167,133155
4745,2011-07-21,14,490264,133205
4746,2011-07-21,15,490357,133245
4747,2011-07-21,16,490524,133288
4748,2011-07-21,17,490898,133328
4749,2011-07-21,18,491241,133367
4750,2011-07-21,19,491474,133418
4751,2011-07-21,20,491673,133456
4752,2011-07-21,21,491860,133494
4753,2011-07-21,22,491973,133530
4754,2011-07-21,23,492046,133570
4755,2011-07-22,0,492097,133579
4756,2011-07-22,1,492114,133586
4757,2011-07-22,2,492128,133586
4758,2011-07-22,3,492134,133587
4759,2011-07-22,4,492139,133595
4760,2011-07-22,5,492156,133597
4761,2011-07-22,6,492239,133610
4762,2011-07-22,7,492471,133630
4763,2011-07-22,8,492763,133660
4764,2011-07-22,9,492940,133691
4765,2011-07-22,10,493023,133723
4766,2011-07-22,11,493109,133746
4767,2011-07-22,12,493204,133766
4768,2011-07-22,13,493302,133791
4769,2011-07-22,14,493379,133815
4770,2011-07-22,15,493480,133847
4771,2011-07-22,16,493633,133876
4772,2011-07-22,17,493904,133911
4773,2011-07-22,18,494154,133945
4774,2011-07-22,19,494364,133985
4775,2011-07-22,20,494530,134031
4776,2011-07-22,21,494682,134069
4777,2011-07-22,22,494787,134113
4778,2011-07-22,23,494871,134132
4779,2011-07-23,0,494956,134148
4780,2011-07-23,1,495013,134161
4781,2011-07-23,2,495061,134174
4782,2011-07-23,3,495077,134180
4783,2011-07-23,4,495081,134185
4784,2011-07-23,5,495087,134186
4785,2011-07-23,6,495106,134192
4786,2011-07-23,7,495144,134199
4787,2011-07-23,8,495229,134223
4788,2011-07-23,9,495331,134253
4789,2011-07-23,10,495468,134314
4790,2011-07-23,11,495622,134376
4791,2011-07-23,12,495786,134447
4792,2011-07-23,13,495953,134525
4793,2011-07-23,14,496105,134609
4794,2011-07-23,15,496242,134687
4795,2011-07-23,16,496393,134757
4796,2011-07-23,17,496520,134827
4797,2011-07-23,18,496654,134889
4798,2011-07-23,19,496791,134969
4799,2011-07-23,20,496889,135016
4800,2011-07-23,21,497004,135055
4801,2011-07-23,22,497092,135092
4802,2011-07-23,23,497169,135119
4803,2011-07-24,0,497246,135161
4804,2011-07-24,1,497309,135194
4805,2011-07-24,2,497357,135206
4806,2011-07-24,3,497377,135223
4807,2011-07-24,4,497382,135224
4808,2011-07-24,5,497385,135229
4809,2011-07-24,6,497398,135238
4810,2011-07-24,7,497427,135244
4811,2011-07-24,8,497509,135266
4812,2011-07-24,9,497621,135308
4813,2011-07-24,10,497786,135369
4814,2011-07-24,11,497955,135443
4815,2011-07-24,12,498116,135528
4816,2011-07-24,13,498278,135618
4817,2011-07-24,14,498482,135697
4818,2011-07-24,15,498652,135765
4819,2011-07-24,16,498839,135827
4820,2011-07-24,17,499013,135902
4821,2011-07-24,18,499189,135969
4822,2011-07-24,19,499359,136039
4823,2011-07-24,20,499502,136091
4824,2011-07-24,21,499613,136133
4825,2011-07-24,22,499688,136156
4826,2011-07-24,23,499725,136169
4827,2011-07-25,0,499742,136186
4828,2011-07-25,1,499750,136190
4829,2011-07-25,2,499753,136193
4830,2011-07-25,3,499755,136195
4831,2011-07-25,4,499761,136195
4832,2011-07-25,5,499783,136197
4833,2011-07-25,6,499883,136204
4834,2011-07-25,7,500140,136224
4835,2011-07-25,8,500493,136258
4836,2011-07-25,9,500617,136269
4837,2011-07-25,10,500671,136299
4838,2011-07-25,11,500754,136323
4839,2011-07-25,12,500804,136340
4840,2011-07-25,13,500868,136354
4841,2011-07-25,14,500930,136382
4842,2011-07-25,15,501026,136398
4843,2011-07-25,16,501187,136435
4844,2011-07-25,17,501624,136483
4845,2011-07-25,18,502097,136543
4846,2011-07-25,19,502421,136605
4847,2011-07-25,20,502668,136660
4848,2011-07-25,21,502821,136701
4849,2011-07-25,22,502933,136714
4850,2011-07-25,23,502997,136737
4851,2011-07-26,0,503017,136745
4852,2011-07-26,1,503023,136751
4853,2011-07-26,2,503029,136752
4854,2011-07-26,3,503031,136754
4855,2011-07-26,4,503037,136754
4856,2011-07-26,5,503061,136757
4857,2011-07-26,6,503169,136759
4858,2011-07-26,7,503457,136789
4859,2011-07-26,8,503849,136821
4860,2011-07-26,9,504011,136846
4861,2011-07-26,10,504107,136888
4862,2011-07-26,11,504209,136937
4863,2011-07-26,12,504331,136962
4864,2011-07-26,13,504470,137005
4865,2011-07-26,14,504571,137051
4866,2011-07-26,15,504685,137100
4867,2011-07-26,16,504898,137141
4868,2011-07-26,17,505363,137213
4869,2011-07-26,18,505841,137281
4870,2011-07-26,19,506170,137350
4871,2011-07-26,20,506413,137397
4872,2011-07-26,21,506635,137442
4873,2011-07-26,22,506766,137469
4874,2011-07-26,23,506837,137487
4875,2011-07-27,0,506863,137506
4876,2011-07-27,1,506872,137507
4877,2011-07-27,2,506877,137508
4878,2011-07-27,3,506881,137508
4879,2011-07-27,4,506884,137509
4880,2011-07-27,5,506902,137509
4881,2011-07-27,6,507021,137513
4882,2011-07-27,7,507334,137547
4883,2011-07-27,8,507739,137575
4884,2011-07-27,9,507928,137602
4885,2011-07-27,10,508010,137634
4886,2011-07-27,11,508104,137676
4887,2011-07-27,12,508236,137713
4888,2011-07-27,13,508387,137742
4889,2011-07-27,14,508494,137762
4890,2011-07-27,15,508597,137799
4891,2011-07-27,16,508825,137839
4892,2011-07-27,17,509316,137920
4893,2011-07-27,18,509779,137998
4894,2011-07-27,19,510067,138085
4895,2011-07-27,20,510306,138140
4896,2011-07-27,21,510502,138189
4897,2011-07-27,22,510645,138226
4898,2011-07-27,23,510738,138242
4899,2011-07-28,0,510769,138256
4900,2011-07-28,1,510795,138259
4901,2011-07-28,2,510800,138261
4902,2011-07-28,3,510805,138261
4903,2011-07-28,4,510811,138261
4904,2011-07-28,5,510837,138262
4905,2011-07-28,6,510947,138268
4906,2011-07-28,7,511225,138295
4907,2011-07-28,8,511634,138342
4908,2011-07-28,9,511823,138363
4909,2011-07-28,10,511909,138393
4910,2011-07-28,11,512022,138434
4911,2011-07-28,12,512173,138469
4912,2011-07-28,13,512299,138495
4913,2011-07-28,14,512410,138522
4914,2011-07-28,15,512534,138544
4915,2011-07-28,16,512748,138586
4916,2011-07-28,17,513171,138631
4917,2011-07-28,18,513599,138686
4918,2011-07-28,19,513884,138723
4919,2011-07-28,20,514113,138764
4920,2011-07-28,21,514278,138795
4921,2011-07-28,22,514427,138820
4922,2011-07-28,23,514522,138848
4923,2011-07-29,0,514567,138860
4924,2011-07-29,1,514589,138872
4925,2011-07-29,2,514599,138875
4926,2011-07-29,3,514608,138877
4927,2011-07-29,4,514612,138879
4928,2011-07-29,5,514635,138883
4929,2011-07-29,6,514718,138890
4930,2011-07-29,7,514946,138916
4931,2011-07-29,8,515300,138946
4932,2011-07-29,9,515451,138974
4933,2011-07-29,10,515520,139011
4934,2011-07-29,11,515638,139054
4935,2011-07-29,12,515733,139094
4936,2011-07-29,13,515847,139136
4937,2011-07-29,14,515961,139170
4938,2011-07-29,15,516090,139210
4939,2011-07-29,16,516288,139245
4940,2011-07-29,17,516662,139292
4941,2011-07-29,18,516975,139341
4942,2011-07-29,19,517194,139363
4943,2011-07-29,20,517347,139416
4944,2011-07-29,21,517481,139445
4945,2011-07-29,22,517608,139492
4946,2011-07-29,23,517698,139518
4947,2011-07-30,0,517771,139578
4948,2011-07-30,1,517846,139593
4949,2011-07-30,2,517877,139604
4950,2011-07-30,3,517902,139622
4951,2011-07-30,4,517908,139626
4952,2011-07-30,5,517917,139630
4953,2011-07-30,6,517935,139636
