,weathersit,temp,atemp,hum,windspeed
2254,3,0.3,0.2727,0.93,0.4179
2255,2,0.3,0.2727,0.93,0.3284
2256,2,0.3,0.2879,0.93,0.2537
2257,2,0.3,0.2727,0.93,0.2985
2258,2,0.3,0.2879,0.93,0.2239
2259,2,0.3,0.2879,0.87,0.2239
2260,2,0.3,0.303,0.87,0.1343
2261,2,0.32,0.303,0.87,0.2239
2262,3,0.3,0.2879,1.0,0.2537
2263,3,0.3,0.2727,1.0,0.2537
2264,2,0.3,0.2879,0.93,0.2239
2265,2,0.3,0.2879,0.93,0.194
2266,2,0.3,0.303,0.93,0.1642
2267,2,0.32,0.303,0.93,0.1642
2268,2,0.34,0.3485,0.87,0.1045
2269,2,0.34,0.3333,0.87,0.1343
2270,2,0.36,0.3636,0.81,0.0
2271,2,0.36,0.3485,0.81,0.1343
2272,2,0.36,0.3788,0.81,0.0
2273,2,0.36,0.3485,0.81,0.1343
2274,2,0.36,0.3788,0.87,0.0
2275,2,0.38,0.3939,0.82,0.0
2276,2,0.38,0.3939,0.82,0.0896
2277,2,0.38,0.3939,0.82,0.1045
2278,2,0.38,0.3939,0.82,0.1343
2279,2,0.38,0.3939,0.87,0.1642
2280,2,0.36,0.3485,0.93,0.1343
2281,2,0.36,0.3485,0.93,0.1343
2282,2,0.38,0.3939,0.87,0.0896
2283,2,0.38,0.3939,0.87,0.0896
2284,2,0.38,0.3939,0.87,0.1343
2285,2,0.38,0.3939,0.87,0.0896
2286,2,0.38,0.3939,0.87,0.1343
2287,2,0.36,0.3636,0.93,0.1045
2288,2,0.36,0.3636,0.93,0.0896
2289,2,0.36,0.3636,0.93,0.0896
2290,2,0.36,0.3636,1.0,0.0896
2291,2,0.38,0.3939,0.94,0.0896
2292,2,0.38,0.3939,0.94,0.1343
2293,2,0.4,0.4091,0.87,0.0
2294,2,0.4,0.4091,0.87,0.1343
2295,2,0.42,0.4242,0.88,0.1343
2296,1,0.46,0.4545,0.82,0.1045
2297,1,0.5,0.4848,0.72,0.194
2298,1,0.5,0.4848,0.77,0.2239
2299,2,0.52,0.5,0.72,0.1642
2300,2,0.52,0.5,0.72,0.194
2301,1,0.5,0.4848,0.77,0.194
2302,1,0.5,0.4848,0.77,0.194
2303,1,0.46,0.4545,0.82,0.1343
2304,1,0.44,0.4394,0.88,0.194
2305,1,0.44,0.4394,0.94,0.2537
2306,1,0.46,0.4545,0.88,0.3582
2307,1,0.48,0.4697,0.88,0.3284
2308,1,0.46,0.4545,0.94,0.2836
2309,1,0.46,0.4545,0.94,0.2836
2310,1,0.46,0.4545,0.94,0.194
2311,1,0.46,0.4545,0.94,0.194
2312,2,0.46,0.4545,1.0,0.2239
2313,2,0.5,0.4848,0.88,0.2239
2314,2,0.52,0.5,0.88,0.2836
2315,2,0.56,0.5303,0.83,0.2836
2316,2,0.56,0.5303,0.83,0.2985
2317,2,0.6,0.5909,0.73,0.2985
2318,2,0.6,0.5909,0.73,0.3284
2319,2,0.64,0.6061,0.69,0.4179
2320,2,0.72,0.6667,0.54,0.3582
2321,1,0.74,0.6667,0.48,0.5224
2322,1,0.74,0.6667,0.48,0.5224
2323,1,0.74,0.6667,0.48,0.5224
2324,1,0.72,0.6667,0.51,0.3881
2325,1,0.72,0.6667,0.51,0.4478
2326,1,0.68,0.6364,0.57,0.5224
2327,1,0.66,0.6212,0.61,0.2537
2328,2,0.64,0.6212,0.5,0.2836
2329,3,0.58,0.5455,0.6,0.0
2330,2,0.62,0.6212,0.5,0.1045
2331,2,0.62,0.6212,0.5,0.0896
2332,2,0.6,0.6212,0.53,0.1343
2333,2,0.58,0.5455,0.56,0.1343
2334,2,0.56,0.5303,0.64,0.1343
2335,2,0.54,0.5152,0.68,0.1343
2336,2,0.54,0.5152,0.68,0.2836
2337,2,0.54,0.5152,0.68,0.2239
2338,3,0.48,0.4697,0.88,0.3881
2339,3,0.46,0.4545,0.94,0.4925
2340,3,0.5,0.4848,0.82,0.4179
2341,1,0.52,0.5,0.77,0.3582
2342,2,0.56,0.5303,0.64,0.4627
2343,3,0.54,0.5152,0.68,0.2836
2344,2,0.5,0.4848,0.82,0.2836
2345,2,0.48,0.4697,0.77,0.5224
2346,2,0.48,0.4697,0.77,0.3881
2347,3,0.44,0.4394,0.77,0.2239
2348,3,0.44,0.4394,0.77,0.2239
2349,2,0.42,0.4242,0.82,0.2836
2350,2,0.42,0.4242,0.82,0.2836
2351,2,0.42,0.4242,0.82,0.194
2352,2,0.4,0.4091,0.94,0.2985
2353,2,0.4,0.4091,0.94,0.2537
2354,2,0.4,0.4091,1.0,0.2985
2355,2,0.4,0.4091,1.0,0.2985
2356,3,0.4,0.4091,1.0,0.2985
2357,3,0.4,0.4091,0.94,0.3284
2358,3,0.4,0.4091,0.94,0.3284
2359,3,0.38,0.3939,0.94,0.2537
2360,3,0.38,0.3939,0.94,0.2239
2361,3,0.36,0.3485,1.0,0.2239
2362,3,0.38,0.3939,0.94,0.194
2363,2,0.38,0.3939,0.94,0.2239
2364,2,0.4,0.4091,0.87,0.194
2365,2,0.42,0.4242,0.82,0.194
2366,3,0.42,0.4242,0.82,0.2537
2367,2,0.44,0.4394,0.77,0.194
2368,2,0.42,0.4242,0.77,0.2537
2369,2,0.44,0.4394,0.72,0.2836
2370,1,0.46,0.4545,0.67,0.2836
2371,1,0.46,0.4545,0.67,0.2985
2372,1,0.44,0.4394,0.62,0.3881
2373,1,0.44,0.4394,0.62,0.2537
2374,1,0.44,0.4394,0.62,0.2537
2375,1,0.42,0.4242,0.67,0.1642
2376,1,0.42,0.4242,0.67,0.194
2377,1,0.4,0.4091,0.71,0.1343
2378,1,0.38,0.3939,0.76,0.1343
2379,1,0.38,0.3939,0.76,0.2239
2380,1,0.36,0.3485,0.76,0.1343
2381,1,0.34,0.3333,0.81,0.1343
2382,1,0.34,0.3636,0.76,0.0
2383,1,0.34,0.3485,0.76,0.0896
2384,1,0.34,0.3485,0.76,0.1045
2385,1,0.38,0.3939,0.66,0.0
2386,1,0.42,0.4242,0.58,0.1642
2387,1,0.46,0.4545,0.51,0.1343
2388,1,0.5,0.4848,0.51,0.194
2389,1,0.52,0.5,0.45,0.1642
2390,1,0.54,0.5152,0.42,0.1343
2391,1,0.56,0.5303,0.37,0.2239
2392,1,0.56,0.5303,0.35,0.0896
2393,1,0.6,0.6212,0.31,0.0896
2394,1,0.6,0.6061,0.26,0.1045
2395,1,0.6,0.6061,0.28,0.0
2396,1,0.56,0.5303,0.3,0.0
2397,1,0.54,0.5152,0.32,0.0
2398,1,0.5,0.4848,0.51,0.194
2399,1,0.46,0.4545,0.63,0.1343
2400,1,0.48,0.4697,0.55,0.1045
2401,1,0.46,0.4545,0.59,0.1045
2402,1,0.44,0.4394,0.67,0.0
2403,1,0.44,0.4394,0.62,0.0
2404,1,0.4,0.4091,0.76,0.0
2405,1,0.4,0.4091,0.76,0.0
2406,1,0.38,0.3939,0.82,0.0896
2407,1,0.36,0.3636,0.81,0.1045
2408,1,0.36,0.3636,0.81,0.0896
2409,1,0.4,0.4091,0.71,0.1642
2410,1,0.44,0.4394,0.62,0.2985
2411,1,0.5,0.4848,0.55,0.194
2412,1,0.5,0.4848,0.55,0.194
2413,1,0.52,0.5,0.55,0.194
2414,1,0.52,0.5,0.55,0.2836
2415,1,0.54,0.5152,0.52,0.2537
2416,1,0.54,0.5152,0.52,0.2537
2417,1,0.54,0.5152,0.52,0.4478
2418,1,0.52,0.5,0.55,0.4925
2419,2,0.5,0.4848,0.63,0.3881
2420,2,0.46,0.4545,0.67,0.3881
2421,1,0.42,0.4242,0.77,0.3881
2422,2,0.4,0.4091,0.76,0.3284
2423,2,0.4,0.4091,0.76,0.2985
2424,2,0.38,0.3939,0.82,0.3881
2425,2,0.36,0.3485,0.81,0.194
2426,2,0.36,0.3485,0.81,0.2239
2427,2,0.36,0.3333,0.87,0.2836
2428,2,0.36,0.3485,0.87,0.1343
2429,2,0.36,0.3485,0.87,0.1642
2430,2,0.36,0.3485,0.87,0.2239
2431,2,0.38,0.3939,0.87,0.2836
2432,3,0.4,0.4091,0.82,0.3284
2433,2,0.4,0.4091,0.82,0.4179
2434,3,0.4,0.4091,0.87,0.3582
2435,3,0.4,0.4091,1.0,0.2985
2436,3,0.42,0.4242,0.94,0.3881
2437,3,0.42,0.4242,0.94,0.4478
2438,2,0.46,0.4545,0.88,0.5821
2439,3,0.46,0.4545,0.94,0.5224
2440,3,0.52,0.5,0.83,0.5821
2441,3,0.52,0.5,0.83,0.5821
2442,3,0.5,0.4848,0.88,0.4627
2443,3,0.5,0.4848,0.88,0.5821
2444,2,0.5,0.4848,0.94,0.3881
2445,2,0.52,0.5,0.94,0.4179
2446,3,0.44,0.4394,0.94,0.2239
2447,2,0.44,0.4394,0.94,0.0
2448,3,0.42,0.4242,1.0,0.0
2449,2,0.44,0.4394,0.77,0.2836
2450,2,0.44,0.4394,0.77,0.2836
2451,1,0.42,0.4242,0.67,0.2239
2452,1,0.4,0.4091,0.62,0.194
2453,1,0.4,0.4091,0.66,0.1343
2454,1,0.36,0.3636,0.76,0.1045
2455,1,0.36,0.3485,0.71,0.1642
2456,1,0.36,0.3182,0.66,0.4478
2457,1,0.36,0.3333,0.5,0.3582
2458,1,0.38,0.3939,0.46,0.3881
2459,1,0.4,0.4091,0.43,0.2836
2460,1,0.42,0.4242,0.44,0.4478
2461,1,0.46,0.4545,0.41,0.4179
2462,1,0.46,0.4545,0.38,0.3881
2463,1,0.5,0.4848,0.34,0.3881
2464,1,0.52,0.5,0.34,0.3881
2465,1,0.54,0.5152,0.32,0.5224
2466,1,0.54,0.5152,0.3,0.3582
2467,1,0.56,0.5303,0.3,0.4478
2468,1,0.56,0.5303,0.3,0.3881
2469,1,0.56,0.5303,0.3,0.2985
2470,1,0.52,0.5,0.36,0.194
2471,1,0.5,0.4848,0.42,0.194
2472,1,0.5,0.4848,0.39,0.1045
2473,1,0.44,0.4394,0.67,0.1642
2474,1,0.46,0.4545,0.47,0.0896
2475,1,0.46,0.4545,0.47,0.1343
2476,1,0.42,0.4242,0.67,0.1045
2477,1,0.42,0.4242,0.62,0.1045
2478,1,0.4,0.4091,0.87,0.1642
2479,1,0.4,0.4091,0.76,0.0896
2480,1,0.4,0.4091,0.82,0.0
2481,1,0.46,0.4545,0.63,0.0
2482,1,0.46,0.4545,0.63,0.0
2483,2,0.5,0.4848,0.55,0.1045
2484,2,0.52,0.5,0.55,0.1045
2485,2,0.54,0.5152,0.52,0.0896
2486,2,0.56,0.5303,0.49,0.0896
2487,2,0.56,0.5303,0.49,0.1642
2488,2,0.58,0.5455,0.49,0.194
2489,2,0.6,0.6212,0.43,0.194
2490,1,0.6,0.6212,0.46,0.2836
2491,1,0.58,0.5455,0.49,0.2836
2492,1,0.64,0.6212,0.31,0.3582
2493,1,0.56,0.5303,0.46,0.2537
2494,1,0.6,0.6212,0.33,0.2985
2495,1,0.56,0.5303,0.37,0.2836
2496,1,0.52,0.5,0.55,0.2836
2497,1,0.5,0.4848,0.59,0.2537
2498,1,0.5,0.4848,0.55,0.2239
2499,1,0.46,0.4545,0.63,0.2239
2500,1,0.46,0.4545,0.67,0.2836
2501,1,0.48,0.4697,0.63,0.2239
2502,1,0.46,0.4545,0.67,0.0896
2503,2,0.46,0.4545,0.72,0.194
2504,2,0.48,0.4697,0.67,0.0
2505,2,0.52,0.5,0.55,0.0
2506,2,0.5,0.4848,0.68,0.1343
2507,3,0.52,0.5,0.63,0.0896
2508,2,0.5,0.4848,0.72,0.2239
2509,2,0.54,0.5152,0.68,0.1642
2510,2,0.54,0.5152,0.64,0.0896
2511,2,0.54,0.5152,0.68,0.2239
2512,2,0.54,0.5152,0.64,0.194
2513,2,0.54,0.5152,0.65,0.1642
2514,1,0.56,0.5303,0.52,0.2985
2515,1,0.56,0.5303,0.6,0.1045
2516,2,0.54,0.5152,0.64,0.1343
2517,2,0.5,0.4848,0.72,0.194
2518,2,0.5,0.4848,0.72,0.2239
2519,2,0.5,0.4848,0.72,0.1343
2520,1,0.48,0.4697,0.77,0.0896
2521,1,0.46,0.4545,0.88,0.0896
2522,1,0.44,0.4394,0.88,0.1343
2523,1,0.42,0.4242,0.94,0.1642
2524,1,0.42,0.4242,0.94,0.1642
2525,1,0.42,0.4242,0.94,0.0
2526,1,0.4,0.4091,1.0,0.1045
2527,1,0.4,0.4091,0.94,0.194
2528,1,0.42,0.4242,0.94,0.1642
2529,1,0.44,0.4394,0.94,0.0
2530,1,0.62,0.6061,0.69,0.4627
2531,1,0.66,0.6212,0.61,0.2836
2532,1,0.62,0.6061,0.69,0.0896
2533,1,0.62,0.6061,0.69,0.0896
2534,1,0.7,0.6515,0.48,0.3881
2535,1,0.7,0.6515,0.48,0.3881
2536,1,0.74,0.6515,0.4,0.4627
2537,2,0.76,0.6667,0.35,0.3582
2538,2,0.76,0.6667,0.35,0.3582
2539,2,0.74,0.6515,0.37,0.4179
2540,1,0.74,0.6515,0.3,0.3582
2541,1,0.7,0.6364,0.32,0.2537
2542,1,0.68,0.6212,0.32,0.1045
2543,1,0.66,0.6212,0.36,0.2836
2544,1,0.62,0.6212,0.41,0.2537
2545,1,0.6,0.6212,0.4,0.3284
2546,1,0.56,0.5303,0.43,0.3582
2547,1,0.52,0.5,0.45,0.2239
2548,1,0.5,0.4848,0.42,0.3881
2549,2,0.46,0.4545,0.51,0.4627
2550,2,0.44,0.4394,0.54,0.4478
2551,2,0.42,0.4242,0.54,0.5522
2552,2,0.4,0.4091,0.58,0.5821
2553,2,0.42,0.4242,0.47,0.4627
2554,2,0.4,0.4091,0.5,0.4925
2555,2,0.42,0.4242,0.47,0.2836
2556,1,0.42,0.4242,0.44,0.3582
2557,1,0.44,0.4394,0.41,0.2836
2558,1,0.46,0.4545,0.38,0.1642
2559,1,0.48,0.4697,0.33,0.3284
2560,1,0.5,0.4848,0.34,0.3881
2561,1,0.52,0.5,0.29,0.4179
2562,1,0.52,0.5,0.27,0.3582
2563,1,0.5,0.4848,0.29,0.1642
2564,1,0.5,0.4848,0.25,0.2836
2565,1,0.46,0.4545,0.28,0.2836
2566,1,0.44,0.4394,0.3,0.1343
2567,1,0.42,0.4242,0.47,0.194
2568,1,0.42,0.4242,0.38,0.0896
2569,1,0.4,0.4091,0.43,0.1045
2570,1,0.36,0.3485,0.62,0.194
2571,1,0.36,0.3333,0.53,0.2537
2572,1,0.36,0.3333,0.53,0.2985
2573,1,0.36,0.3333,0.53,0.2985
2574,1,0.34,0.3182,0.53,0.2836
2575,1,0.34,0.3182,0.53,0.2239
2576,1,0.34,0.3182,0.53,0.2836
2577,2,0.34,0.3182,0.53,0.2836
2578,2,0.34,0.3182,0.53,0.2537
2579,3,0.34,0.303,0.61,0.2985
2580,2,0.36,0.3485,0.62,0.194
2581,3,0.34,0.3333,0.66,0.194
2582,3,0.34,0.3333,0.76,0.1343
2583,3,0.34,0.3333,0.87,0.194
2584,3,0.34,0.3182,0.87,0.2537
2585,3,0.34,0.3333,0.87,0.194
2586,3,0.34,0.3333,0.87,0.1343
2587,3,0.32,0.303,0.93,0.2239
2588,3,0.32,0.303,0.93,0.2239
2589,3,0.32,0.303,0.93,0.2239
2590,3,0.32,0.303,0.87,0.2239
2591,3,0.3,0.303,0.93,0.1642
2592,3,0.3,0.303,1.0,0.1343
2593,3,0.32,0.3333,0.93,0.1045
2594,2,0.32,0.3182,1.0,0.194
2595,2,0.32,0.3182,1.0,0.194
2596,3,0.32,0.3333,1.0,0.1343
2597,3,0.32,0.3333,1.0,0.0896
2598,3,0.34,0.3636,1.0,0.0
2599,3,0.34,0.3636,1.0,0.0
2600,2,0.34,0.3333,1.0,0.1642
2601,3,0.34,0.3333,1.0,0.1642
2602,2,0.36,0.3333,1.0,0.2537
2603,2,0.38,0.3939,0.94,0.2985
2604,2,0.42,0.4242,0.88,0.2239
2605,2,0.46,0.4545,0.88,0.2239
2606,1,0.52,0.5,0.83,0.4179
2607,1,0.52,0.5,0.83,0.3881
2608,1,0.58,0.5455,0.78,0.3582
2609,1,0.6,0.5909,0.73,0.3881
2610,1,0.6,0.5909,0.73,0.2836
2611,1,0.6,0.5909,0.73,0.3284
2612,1,0.58,0.5455,0.78,0.194
2613,1,0.56,0.5303,0.83,0.2836
2614,2,0.54,0.5152,0.88,0.2537
2615,2,0.56,0.5303,0.83,0.2836
2616,2,0.58,0.5455,0.78,0.2537
2617,2,0.54,0.5152,0.88,0.1642
2618,1,0.52,0.5,0.83,0.2239
2619,1,0.5,0.4848,0.88,0.194
2620,1,0.5,0.4848,0.88,0.194
2621,1,0.5,0.4848,0.94,0.0896
2622,1,0.5,0.4848,0.94,0.0896
2623,1,0.5,0.4848,0.94,0.0896
2624,2,0.5,0.4848,1.0,0.0
2625,2,0.5,0.4848,1.0,0.0
2626,1,0.52,0.5,0.94,0.2239
2627,1,0.56,0.5303,0.88,0.2537
2628,1,0.6,0.5758,0.78,0.1642
2629,1,0.66,0.6212,0.65,0.1343
2630,1,0.68,0.6364,0.65,0.2537
2631,1,0.7,0.6515,0.58,0.2836
2632,1,0.7,0.6515,0.54,0.3284
2633,1,0.66,0.6212,0.61,0.2537
2634,1,0.74,0.6667,0.48,0.3881
2635,1,0.66,0.6212,0.65,0.2985
2636,1,0.64,0.6061,0.69,0.1642
2637,3,0.6,0.5606,0.83,0.2836
2638,3,0.6,0.5606,0.83,0.2836
2639,3,0.54,0.5152,0.94,0.1642
2640,3,0.54,0.5152,1.0,0.1642
2641,3,0.54,0.5152,1.0,0.0896
2642,3,0.52,0.5,1.0,0.0
2643,1,0.54,0.5152,1.0,0.0896
2644,1,0.54,0.5152,1.0,0.0896
2645,2,0.5,0.4848,1.0,0.1045
2646,2,0.52,0.5,1.0,0.0
2647,2,0.46,0.4545,1.0,0.0
2648,2,0.5,0.4848,1.0,0.0
2649,2,0.52,0.5,1.0,0.0896
2650,1,0.56,0.5303,0.88,0.1045
2651,1,0.6,0.5606,0.83,0.1343
2652,1,0.64,0.6061,0.73,0.2239
2653,1,0.64,0.6061,0.73,0.2239
2654,1,0.66,0.6212,0.74,0.2537
2655,1,0.7,0.6515,0.65,0.2239
2656,1,0.72,0.6667,0.54,0.2239
2657,1,0.74,0.6667,0.51,0.2239
2658,1,0.7,0.6515,0.54,0.3582
2659,1,0.7,0.6515,0.54,0.2985
2660,1,0.68,0.6364,0.57,0.3582
2661,1,0.66,0.6212,0.57,0.3284
2662,1,0.66,0.6212,0.61,0.2836
2663,1,0.62,0.6061,0.69,0.2537
2664,1,0.6,0.5909,0.73,0.2985
2665,1,0.58,0.5455,0.78,0.2836
2666,1,0.62,0.6061,0.69,0.2836
2667,1,0.62,0.5909,0.73,0.2836
2668,1,0.56,0.5303,0.83,0.3284
2669,1,0.54,0.5152,0.88,0.2836
2670,1,0.56,0.5303,0.83,0.2537
2671,1,0.54,0.5152,0.88,0.2537
2672,1,0.56,0.5303,0.88,0.2239
2673,1,0.58,0.5455,0.83,0.2985
2674,1,0.58,0.5455,0.83,0.2985
2675,1,0.64,0.6061,0.73,0.3582
2676,1,0.66,0.6212,0.69,0.3582
2677,1,0.68,0.6364,0.65,0.3881
2678,1,0.7,0.6515,0.61,0.4179
2679,1,0.74,0.6667,0.51,0.4478
2680,1,0.72,0.6667,0.58,0.3284
2681,1,0.7,0.6515,0.61,0.3582
2682,1,0.7,0.6515,0.58,0.3881
2683,1,0.68,0.6364,0.61,0.3582
2684,1,0.68,0.6364,0.65,0.4478
2685,1,0.64,0.6061,0.73,0.4179
2686,1,0.64,0.6061,0.73,0.3582
2687,1,0.62,0.5909,0.78,0.2836
2688,2,0.6,0.5606,0.83,0.194
2689,2,0.6,0.5606,0.83,0.2239
2690,1,0.6,0.5606,0.83,0.2239
2691,1,0.6,0.5606,0.83,0.2537
2692,1,0.58,0.5455,0.88,0.2537
2693,2,0.58,0.5455,0.88,0.2836
2694,1,0.56,0.5303,0.94,0.2239
2695,2,0.56,0.5303,0.94,0.2537
2696,1,0.56,0.5303,0.94,0.2537
2697,2,0.58,0.5455,0.88,0.2836
2698,2,0.58,0.5455,0.88,0.3284
2699,2,0.6,0.5455,0.88,0.4179
2700,2,0.62,0.5758,0.83,0.2836
2701,2,0.64,0.5909,0.78,0.2836
2702,1,0.66,0.6061,0.78,0.3284
2703,1,0.64,0.5909,0.78,0.2985
2704,1,0.68,0.6364,0.74,0.2836
2705,1,0.7,0.6515,0.65,0.4925
2706,1,0.7,0.6515,0.7,0.3881
2707,3,0.66,0.6061,0.83,0.3881
2708,3,0.66,0.6061,0.83,0.3881
2709,1,0.62,0.5909,0.78,0.2836
2710,1,0.64,0.5758,0.83,0.3284
2711,1,0.62,0.5606,0.88,0.2836
2712,2,0.62,0.5606,0.88,0.3284
2713,2,0.62,0.5606,0.88,0.3582
2714,1,0.64,0.5909,0.78,0.3582
2715,2,0.62,0.5758,0.83,0.3881
2716,2,0.62,0.5758,0.83,0.4478
2717,2,0.64,0.5909,0.78,0.3881
2718,2,0.62,0.5758,0.83,0.4179
2719,2,0.62,0.5758,0.83,0.3881
2720,2,0.64,0.5909,0.78,0.4627
2721,2,0.64,0.5909,0.78,0.4478
2722,2,0.66,0.6061,0.78,0.4478
2723,3,0.62,0.5606,0.88,0.3284
2724,2,0.62,0.5606,0.88,0.2836
2725,2,0.62,0.5758,0.83,0.2836
2726,2,0.62,0.5909,0.78,0.2537
2727,2,0.62,0.5758,0.83,0.2985
2728,1,0.62,0.5758,0.83,0.2985
2729,1,0.66,0.6212,0.69,0.3284
2730,1,0.62,0.5909,0.78,0.2537
2731,1,0.64,0.6212,0.47,0.3582
2732,1,0.64,0.6212,0.47,0.3582
2733,1,0.62,0.6212,0.43,0.2985
2734,1,0.58,0.5455,0.43,0.2239
2735,1,0.56,0.5303,0.46,0.1343
2736,1,0.54,0.5152,0.45,0.1642
2737,1,0.54,0.5152,0.39,0.0896
2738,1,0.52,0.5,0.39,0.2836
2739,1,0.5,0.4848,0.45,0.0896
2740,1,0.46,0.4545,0.63,0.1045
2741,1,0.46,0.4545,0.59,0.0896
2742,1,0.46,0.4545,0.51,0.1343
2743,1,0.46,0.4545,0.47,0.1343
2744,1,0.5,0.4848,0.45,0.2836
2745,1,0.52,0.5,0.42,0.194
2746,1,0.54,0.5152,0.39,0.2985
2747,1,0.54,0.5152,0.39,0.3284
2748,1,0.56,0.5303,0.4,0.2836
2749,1,0.6,0.6212,0.38,0.2239
2750,1,0.56,0.5303,0.37,0.2836
2751,1,0.56,0.5303,0.37,0.2985
2752,1,0.6,0.6212,0.35,0.3284
2753,2,0.56,0.5303,0.4,0.2985
2754,2,0.54,0.5152,0.42,0.3582
2755,2,0.52,0.5,0.45,0.3881
2756,1,0.52,0.5,0.48,0.3582
2757,1,0.46,0.4545,0.55,0.3284
2758,1,0.48,0.4697,0.48,0.2239
2759,1,0.46,0.4545,0.51,0.194
2760,1,0.42,0.4242,0.58,0.1642
2761,2,0.44,0.4394,0.54,0.0896
2762,2,0.44,0.4394,0.54,0.2537
2763,2,0.44,0.4394,0.54,0.1642
2764,2,0.44,0.4394,0.54,0.2239
2765,2,0.42,0.4242,0.54,0.194
2766,2,0.42,0.4242,0.54,0.2239
2767,1,0.42,0.4242,0.54,0.3881
2768,1,0.4,0.4091,0.58,0.2836
2769,1,0.4,0.4091,0.54,0.3881
2770,1,0.4,0.4091,0.54,0.2985
2771,1,0.44,0.4394,0.51,0.3582
2772,1,0.48,0.4697,0.44,0.3881
2773,1,0.5,0.4848,0.42,0.3582
2774,1,0.52,0.5,0.42,0.3881
2775,1,0.54,0.5152,0.39,0.2985
2776,1,0.54,0.5152,0.39,0.2239
2777,1,0.56,0.5303,0.37,0.1343
2778,1,0.58,0.5455,0.37,0.194
2779,1,0.56,0.5303,0.43,0.1343
2780,1,0.54,0.5152,0.43,0.1343
2781,1,0.54,0.5152,0.43,0.1343
2782,1,0.44,0.4394,0.62,0.1343
2783,1,0.44,0.4394,0.62,0.1343
2784,1,0.44,0.4394,0.67,0.1045
2785,1,0.44,0.4394,0.67,0.1045
2786,1,0.42,0.4242,0.67,0.0896
2787,1,0.42,0.4242,0.69,0.1045
2788,1,0.42,0.4242,0.77,0.1045
2789,1,0.4,0.4091,0.82,0.1045
2790,1,0.4,0.4091,0.76,0.1045
2791,1,0.4,0.4091,0.82,0.0896
2792,2,0.4,0.4091,0.82,0.0896
2793,2,0.42,0.4242,0.77,0.0896
2794,2,0.44,0.4394,0.77,0.1343
2795,2,0.46,0.4545,0.72,0.1343
2796,2,0.48,0.4697,0.63,0.194
2797,1,0.46,0.4545,0.82,0.1045
2798,2,0.48,0.4697,0.77,0.1045
2799,2,0.5,0.4848,0.63,0.1642
2800,2,0.5,0.4848,0.68,0.1045
2801,2,0.5,0.4848,0.72,0.0
2802,2,0.5,0.4848,0.72,0.194
2803,2,0.48,0.4697,0.82,0.2537
2804,2,0.46,0.4545,0.82,0.0896
2805,2,0.46,0.4545,0.84,0.1045
2806,2,0.46,0.4545,0.82,0.0
2807,2,0.46,0.4545,0.82,0.0
2808,2,0.46,0.4545,0.82,0.0
2809,1,0.46,0.4545,0.77,0.194
2810,1,0.46,0.4545,0.72,0.1343
2811,1,0.46,0.4545,0.72,0.1343
2812,2,0.44,0.4394,0.77,0.2239
2813,1,0.44,0.4394,0.77,0.1343
2814,1,0.44,0.4394,0.77,0.1642
2815,2,0.44,0.4394,0.77,0.1343
2816,1,0.44,0.4394,0.88,0.1045
2817,2,0.46,0.4545,0.82,0.3284
2818,2,0.48,0.4697,0.77,0.2239
2819,2,0.5,0.4848,0.77,0.2836
2820,2,0.54,0.5152,0.77,0.2239
2821,1,0.58,0.5455,0.73,0.2985
2822,1,0.62,0.6061,0.69,0.2239
2823,2,0.62,0.6061,0.69,0.194
2824,1,0.64,0.6061,0.69,0.2239
2825,1,0.66,0.6212,0.61,0.194
2826,1,0.66,0.6212,0.61,0.2239
2827,1,0.66,0.6212,0.65,0.194
2828,2,0.64,0.6061,0.65,0.194
2829,2,0.62,0.6061,0.69,0.1343
2830,2,0.62,0.6061,0.69,0.1343
2831,2,0.6,0.5909,0.73,0.1045
2832,2,0.6,0.5909,0.73,0.0
2833,2,0.56,0.5303,0.83,0.194
2834,2,0.56,0.5303,0.83,0.2239
2835,2,0.56,0.5303,0.78,0.2537
2836,2,0.56,0.5303,0.78,0.2537
2837,1,0.54,0.5152,0.83,0.2836
2838,1,0.52,0.5,0.88,0.2239
2839,1,0.52,0.5,0.88,0.1343
2840,2,0.52,0.5,0.94,0.1642
2841,2,0.54,0.5152,0.88,0.2239
2842,2,0.56,0.5303,0.83,0.2836
2843,2,0.6,0.5758,0.78,0.3582
2844,2,0.64,0.6061,0.69,0.3582
2845,2,0.66,0.6212,0.65,0.3284
2846,2,0.68,0.6364,0.61,0.4925
2847,2,0.7,0.6515,0.58,0.6119
2848,2,0.7,0.6515,0.58,0.5224
2849,2,0.7,0.6515,0.58,0.4478
2850,1,0.72,0.6667,0.54,0.4627
2851,1,0.7,0.6515,0.54,0.4627
2852,1,0.7,0.6515,0.48,0.4179
2853,1,0.68,0.6364,0.57,0.3582
2854,1,0.66,0.6212,0.61,0.194
2855,2,0.64,0.6212,0.61,0.4478
2856,2,0.58,0.5455,0.6,0.3881
2857,2,0.56,0.5303,0.68,0.3284
2858,3,0.52,0.5,0.77,0.1642
2859,3,0.5,0.4848,0.82,0.2836
2860,3,0.5,0.4848,0.82,0.2836
2861,3,0.42,0.4242,0.88,0.5224
2862,3,0.38,0.3939,0.94,0.3284
2863,3,0.36,0.3333,0.87,0.3284
2864,3,0.34,0.303,0.93,0.3881
2865,3,0.34,0.303,0.93,0.3582
2866,3,0.34,0.303,0.93,0.3881
